"","LOCID","LOCAL_INTERVAL_TIME","KWH","DTE","HR"
"3184","000018594EL000","2017-02-03 03:45:00.0",0.036,"2017/02/03","03:45"
"3185","000018594EL000","2017-02-03 04:00:00.0",0.051,"2017/02/03","04:00"
"3186","000018594EL000","2017-02-03 04:15:00.0",0.047,"2017/02/03","04:15"
"3187","000018594EL000","2017-02-03 04:30:00.0",0.087,"2017/02/03","04:30"
"3188","000018594EL000","2017-02-03 04:45:00.0",0.056,"2017/02/03","04:45"
"3189","000018594EL000","2017-02-03 05:00:00.0",0.074,"2017/02/03","05:00"
"3190","000018594EL000","2017-02-03 05:15:00.0",0.047,"2017/02/03","05:15"
"3191","000018594EL000","2017-02-03 05:30:00.0",0.071,"2017/02/03","05:30"
"3192","000018594EL000","2017-02-03 05:45:00.0",0.036,"2017/02/03","05:45"
"3193","000018594EL000","2017-02-03 06:00:00.0",0.035,"2017/02/03","06:00"
"3194","000018594EL000","2017-02-03 06:15:00.0",0.02,"2017/02/03","06:15"
"3195","000018594EL000","2017-02-03 06:30:00.0",0.086,"2017/02/03","06:30"
"3196","000018594EL000","2017-02-03 06:45:00.0",0.053,"2017/02/03","06:45"
"3197","000018594EL000","2017-02-03 07:00:00.0",0.077,"2017/02/03","07:00"
"3198","000018594EL000","2017-02-03 07:15:00.0",0.057,"2017/02/03","07:15"
"3199","000018594EL000","2017-02-03 07:30:00.0",0.09,"2017/02/03","07:30"
"3200","000018594EL000","2017-02-03 07:45:00.0",0.308,"2017/02/03","07:45"
"3201","000018594EL000","2017-02-03 08:00:00.0",0.062,"2017/02/03","08:00"
"3202","000018594EL000","2017-02-03 08:15:00.0",0.04,"2017/02/03","08:15"
"3203","000018594EL000","2017-02-03 08:30:00.0",0.072,"2017/02/03","08:30"
"3204","000018594EL000","2017-02-03 08:45:00.0",0.051,"2017/02/03","08:45"
"3205","000018594EL000","2017-02-03 09:00:00.0",0.075,"2017/02/03","09:00"
"3206","000018594EL000","2017-02-03 09:15:00.0",0.041,"2017/02/03","09:15"
"3207","000018594EL000","2017-02-03 09:30:00.0",0.074,"2017/02/03","09:30"
"3208","000018594EL000","2017-02-03 09:45:00.0",0.032,"2017/02/03","09:45"
"3209","000018594EL000","2017-02-03 10:00:00.0",0.034,"2017/02/03","10:00"
"3210","000018594EL000","2017-02-03 10:15:00.0",0.014,"2017/02/03","10:15"
"3211","000018594EL000","2017-02-03 10:30:00.0",0.049,"2017/02/03","10:30"
"3212","000018594EL000","2017-02-03 10:45:00.0",0.075,"2017/02/03","10:45"
"3213","000018594EL000","2017-02-03 11:00:00.0",0.065,"2017/02/03","11:00"
"3214","000018594EL000","2017-02-03 11:15:00.0",0.06,"2017/02/03","11:15"
"3215","000018594EL000","2017-02-03 11:30:00.0",0.047,"2017/02/03","11:30"
"3216","000018594EL000","2017-02-03 11:45:00.0",0.04,"2017/02/03","11:45"
"3217","000018594EL000","2017-02-03 12:00:00.0",0.015,"2017/02/03","12:00"
"3218","000018594EL000","2017-02-03 12:15:00.0",0.031,"2017/02/03","12:15"
"3219","000018594EL000","2017-02-03 12:30:00.0",0.06,"2017/02/03","12:30"
"3220","000018594EL000","2017-02-03 12:45:00.0",0.069,"2017/02/03","12:45"
"3221","000018594EL000","2017-02-03 13:00:00.0",0.044,"2017/02/03","13:00"
"3222","000018594EL000","2017-02-03 13:15:00.0",0.082,"2017/02/03","13:15"
"3223","000018594EL000","2017-02-03 13:30:00.0",0.143,"2017/02/03","13:30"
"3224","000018594EL000","2017-02-03 13:45:00.0",0.074,"2017/02/03","13:45"
"3225","000018594EL000","2017-02-03 14:00:00.0",0.075,"2017/02/03","14:00"
"3226","000018594EL000","2017-02-03 14:15:00.0",0.057,"2017/02/03","14:15"
"3227","000018594EL000","2017-02-03 14:30:00.0",0.037,"2017/02/03","14:30"
"3228","000018594EL000","2017-02-03 14:45:00.0",0.008,"2017/02/03","14:45"
"3229","000018594EL000","2017-02-03 15:00:00.0",0.072,"2017/02/03","15:00"
"3230","000018594EL000","2017-02-03 15:15:00.0",0.059,"2017/02/03","15:15"
"3231","000018594EL000","2017-02-03 15:30:00.0",0.052,"2017/02/03","15:30"
"3232","000018594EL000","2017-02-03 15:45:00.0",0.068,"2017/02/03","15:45"
"3233","000018594EL000","2017-02-03 16:00:00.0",0.036,"2017/02/03","16:00"
"3234","000018594EL000","2017-02-03 16:15:00.0",0.053,"2017/02/03","16:15"
"3235","000018594EL000","2017-02-03 16:30:00.0",0.011,"2017/02/03","16:30"
"3236","000018594EL000","2017-02-03 16:45:00.0",0.032,"2017/02/03","16:45"
"3237","000018594EL000","2017-02-03 17:00:00.0",0.098,"2017/02/03","17:00"
"3238","000018594EL000","2017-02-03 17:15:00.0",0.099,"2017/02/03","17:15"
"3239","000018594EL000","2017-02-03 17:30:00.0",0.078,"2017/02/03","17:30"
"3240","000018594EL000","2017-02-03 17:45:00.0",0.079,"2017/02/03","17:45"
"3241","000018594EL000","2017-02-03 18:00:00.0",0.315,"2017/02/03","18:00"
"3242","000018594EL000","2017-02-03 18:15:00.0",0.5,"2017/02/03","18:15"
"3243","000018594EL000","2017-02-03 18:30:00.0",0.109,"2017/02/03","18:30"
"3244","000018594EL000","2017-02-03 18:45:00.0",0.059,"2017/02/03","18:45"
"3245","000018594EL000","2017-02-03 19:00:00.0",0.117,"2017/02/03","19:00"
"3246","000018594EL000","2017-02-03 19:15:00.0",0.263,"2017/02/03","19:15"
"3247","000018594EL000","2017-02-03 19:30:00.0",0.089,"2017/02/03","19:30"
"3248","000018594EL000","2017-02-03 19:45:00.0",0.069,"2017/02/03","19:45"
"3249","000018594EL000","2017-02-03 20:00:00.0",0.072,"2017/02/03","20:00"
"3250","000018594EL000","2017-02-03 20:15:00.0",0.074,"2017/02/03","20:15"
"3251","000018594EL000","2017-02-03 20:30:00.0",0.098,"2017/02/03","20:30"
"3252","000018594EL000","2017-02-03 20:45:00.0",0.075,"2017/02/03","20:45"
"3253","000018594EL000","2017-02-03 21:00:00.0",0.071,"2017/02/03","21:00"
"3254","000018594EL000","2017-02-03 21:15:00.0",0.055,"2017/02/03","21:15"
"3255","000018594EL000","2017-02-03 21:30:00.0",0.135,"2017/02/03","21:30"
"3256","000018594EL000","2017-02-03 21:45:00.0",0.141,"2017/02/03","21:45"
"3257","000018594EL000","2017-02-03 22:00:00.0",0.079,"2017/02/03","22:00"
"3258","000018594EL000","2017-02-03 22:15:00.0",0.059,"2017/02/03","22:15"
"3259","000018594EL000","2017-02-03 22:30:00.0",0.071,"2017/02/03","22:30"
"3260","000018594EL000","2017-02-03 22:45:00.0",0.057,"2017/02/03","22:45"
"3261","000018594EL000","2017-02-03 23:00:00.0",0.064,"2017/02/03","23:00"
"3262","000018594EL000","2017-02-03 23:15:00.0",0.022,"2017/02/03","23:15"
"3263","000018594EL000","2017-02-03 23:30:00.0",0.038,"2017/02/03","23:30"
"3264","000018594EL000","2017-02-03 23:45:00.0",0.063,"2017/02/03","23:45"
"3265","000018594EL000","2017-02-04 00:00:00.0",0.086,"2017/02/04","00:00"
"3266","000018594EL000","2017-02-04 00:15:00.0",0.058,"2017/02/04","00:15"
"3267","000018594EL000","2017-02-04 00:30:00.0",0.071,"2017/02/04","00:30"
"3268","000018594EL000","2017-02-04 00:45:00.0",0.05,"2017/02/04","00:45"
"3269","000018594EL000","2017-02-04 01:00:00.0",0.067,"2017/02/04","01:00"
"3270","000018594EL000","2017-02-04 01:15:00.0",0.03,"2017/02/04","01:15"
"3271","000018594EL000","2017-02-04 01:30:00.0",0.038,"2017/02/04","01:30"
"3272","000018594EL000","2017-02-04 01:45:00.0",0.035,"2017/02/04","01:45"
"3273","000018594EL000","2017-02-04 02:00:00.0",0.081,"2017/02/04","02:00"
"3274","000018594EL000","2017-02-04 02:15:00.0",0.053,"2017/02/04","02:15"
"3275","000018594EL000","2017-02-04 02:30:00.0",0.072,"2017/02/04","02:30"
"3276","000018594EL000","2017-02-04 02:45:00.0",0.051,"2017/02/04","02:45"
"3277","000018594EL000","2017-02-04 03:00:00.0",0.076,"2017/02/04","03:00"
"3278","000018594EL000","2017-02-04 03:15:00.0",0.041,"2017/02/04","03:15"
"3279","000018594EL000","2017-02-04 03:30:00.0",0.077,"2017/02/04","03:30"
"3280","000018594EL000","2017-02-04 03:45:00.0",0.041,"2017/02/04","03:45"
"3281","000018594EL000","2017-02-04 04:00:00.0",0.07,"2017/02/04","04:00"
"3282","000018594EL000","2017-02-04 04:15:00.0",0.057,"2017/02/04","04:15"
"3283","000018594EL000","2017-02-04 04:30:00.0",0.076,"2017/02/04","04:30"
"3284","000018594EL000","2017-02-04 04:45:00.0",0.046,"2017/02/04","04:45"
"3285","000018594EL000","2017-02-04 05:00:00.0",0.077,"2017/02/04","05:00"
"3286","000018594EL000","2017-02-04 05:15:00.0",0.05,"2017/02/04","05:15"
"3287","000018594EL000","2017-02-04 05:30:00.0",0.078,"2017/02/04","05:30"
"3288","000018594EL000","2017-02-04 05:45:00.0",0.121,"2017/02/04","05:45"
"3289","000018594EL000","2017-02-04 06:00:00.0",0.042,"2017/02/04","06:00"
"3290","000018594EL000","2017-02-04 06:15:00.0",0.046,"2017/02/04","06:15"
"3291","000018594EL000","2017-02-04 06:30:00.0",0.072,"2017/02/04","06:30"
"3292","000018594EL000","2017-02-04 06:45:00.0",0.091,"2017/02/04","06:45"
"3293","000018594EL000","2017-02-04 07:00:00.0",0.063,"2017/02/04","07:00"
"3294","000018594EL000","2017-02-04 07:15:00.0",0.074,"2017/02/04","07:15"
"3295","000018594EL000","2017-02-04 07:30:00.0",0.051,"2017/02/04","07:30"
"3296","000018594EL000","2017-02-04 07:45:00.0",0.076,"2017/02/04","07:45"
"3297","000018594EL000","2017-02-04 08:00:00.0",0.058,"2017/02/04","08:00"
"3298","000018594EL000","2017-02-04 08:15:00.0",0.084,"2017/02/04","08:15"
"3299","000018594EL000","2017-02-04 08:30:00.0",0.056,"2017/02/04","08:30"
"3300","000018594EL000","2017-02-04 08:45:00.0",0.058,"2017/02/04","08:45"
"3301","000018594EL000","2017-02-04 09:00:00.0",0.09,"2017/02/04","09:00"
"3302","000018594EL000","2017-02-04 09:15:00.0",0.042,"2017/02/04","09:15"
"3303","000018594EL000","2017-02-04 09:30:00.0",0.123,"2017/02/04","09:30"
"3304","000018594EL000","2017-02-04 09:45:00.0",0.063,"2017/02/04","09:45"
"3305","000018594EL000","2017-02-04 10:00:00.0",0.082,"2017/02/04","10:00"
"3306","000018594EL000","2017-02-04 10:15:00.0",0.038,"2017/02/04","10:15"
"3307","000018594EL000","2017-02-04 10:30:00.0",0.049,"2017/02/04","10:30"
"3308","000018594EL000","2017-02-04 10:45:00.0",0.144,"2017/02/04","10:45"
"3309","000018594EL000","2017-02-04 11:00:00.0",0.088,"2017/02/04","11:00"
"3310","000018594EL000","2017-02-04 11:15:00.0",0.072,"2017/02/04","11:15"
"3311","000018594EL000","2017-02-04 11:30:00.0",0.294,"2017/02/04","11:30"
"3312","000018594EL000","2017-02-04 11:45:00.0",0.097,"2017/02/04","11:45"
"3313","000018594EL000","2017-02-04 12:00:00.0",0.103,"2017/02/04","12:00"
"3314","000018594EL000","2017-02-04 12:15:00.0",0.063,"2017/02/04","12:15"
"3315","000018594EL000","2017-02-04 12:30:00.0",0.317,"2017/02/04","12:30"
"3316","000018594EL000","2017-02-04 12:45:00.0",0.528,"2017/02/04","12:45"
"3317","000018594EL000","2017-02-04 13:00:00.0",0.774,"2017/02/04","13:00"
"3318","000018594EL000","2017-02-04 13:15:00.0",0.595,"2017/02/04","13:15"
"3319","000018594EL000","2017-02-04 13:30:00.0",0.572,"2017/02/04","13:30"
"3320","000018594EL000","2017-02-04 13:45:00.0",0.631,"2017/02/04","13:45"
"3321","000018594EL000","2017-02-04 14:00:00.0",0.156,"2017/02/04","14:00"
"3322","000018594EL000","2017-02-04 14:15:00.0",0.067,"2017/02/04","14:15"
"3323","000018594EL000","2017-02-04 14:30:00.0",0.016,"2017/02/04","14:30"
"3324","000018594EL000","2017-02-04 14:45:00.0",0.035,"2017/02/04","14:45"
"3325","000018594EL000","2017-02-04 15:00:00.0",0.009,"2017/02/04","15:00"
"3326","000018594EL000","2017-02-04 15:15:00.0",0.072,"2017/02/04","15:15"
"3327","000018594EL000","2017-02-04 15:30:00.0",0.05,"2017/02/04","15:30"
"3328","000018594EL000","2017-02-04 15:45:00.0",0.091,"2017/02/04","15:45"
"3329","000018594EL000","2017-02-04 16:00:00.0",0.089,"2017/02/04","16:00"
"3330","000018594EL000","2017-02-04 16:15:00.0",0.082,"2017/02/04","16:15"
"3331","000018594EL000","2017-02-04 16:30:00.0",0.086,"2017/02/04","16:30"
"3332","000018594EL000","2017-02-04 16:45:00.0",0.068,"2017/02/04","16:45"
"3333","000018594EL000","2017-02-04 17:00:00.0",0.074,"2017/02/04","17:00"
"3334","000018594EL000","2017-02-04 17:15:00.0",0.129,"2017/02/04","17:15"
"3335","000018594EL000","2017-02-04 17:30:00.0",0.183,"2017/02/04","17:30"
"3336","000018594EL000","2017-02-04 17:45:00.0",0.231,"2017/02/04","17:45"
"3337","000018594EL000","2017-02-04 18:00:00.0",0.085,"2017/02/04","18:00"
"3338","000018594EL000","2017-02-04 18:15:00.0",0.052,"2017/02/04","18:15"
"3339","000018594EL000","2017-02-04 18:30:00.0",0.092,"2017/02/04","18:30"
"3340","000018594EL000","2017-02-04 18:45:00.0",0.117,"2017/02/04","18:45"
"3341","000018594EL000","2017-02-04 19:00:00.0",0.067,"2017/02/04","19:00"
"3342","000018594EL000","2017-02-04 19:15:00.0",0.169,"2017/02/04","19:15"
"3343","000018594EL000","2017-02-04 19:30:00.0",0.158,"2017/02/04","19:30"
"3344","000018594EL000","2017-02-04 19:45:00.0",0.121,"2017/02/04","19:45"
"3345","000018594EL000","2017-02-04 20:00:00.0",0.13,"2017/02/04","20:00"
"3346","000018594EL000","2017-02-04 20:15:00.0",0.093,"2017/02/04","20:15"
"3347","000018594EL000","2017-02-04 20:30:00.0",0.102,"2017/02/04","20:30"
"3348","000018594EL000","2017-02-04 20:45:00.0",0.074,"2017/02/04","20:45"
"3349","000018594EL000","2017-02-04 21:00:00.0",0.074,"2017/02/04","21:00"
"3350","000018594EL000","2017-02-04 21:15:00.0",0.044,"2017/02/04","21:15"
"3351","000018594EL000","2017-02-04 21:30:00.0",0.064,"2017/02/04","21:30"
"3352","000018594EL000","2017-02-04 21:45:00.0",0.073,"2017/02/04","21:45"
"3353","000018594EL000","2017-02-04 22:00:00.0",0.144,"2017/02/04","22:00"
"3354","000018594EL000","2017-02-04 22:15:00.0",0.129,"2017/02/04","22:15"
"3355","000018594EL000","2017-02-04 22:30:00.0",0.205,"2017/02/04","22:30"
"3356","000018594EL000","2017-02-04 22:45:00.0",0.136,"2017/02/04","22:45"
"3357","000018594EL000","2017-02-04 23:00:00.0",0.15,"2017/02/04","23:00"
"3358","000018594EL000","2017-02-04 23:15:00.0",0.131,"2017/02/04","23:15"
"3359","000018594EL000","2017-02-04 23:30:00.0",0.134,"2017/02/04","23:30"
"3360","000018594EL000","2017-02-04 23:45:00.0",0.118,"2017/02/04","23:45"
"3361","000018594EL000","2017-02-05 00:00:00.0",0.09,"2017/02/05","00:00"
"3362","000018594EL000","2017-02-05 00:15:00.0",0.069,"2017/02/05","00:15"
"3363","000018594EL000","2017-02-05 00:30:00.0",0.058,"2017/02/05","00:30"
"3364","000018594EL000","2017-02-05 00:45:00.0",0.03,"2017/02/05","00:45"
"3365","000018594EL000","2017-02-05 01:00:00.0",0.032,"2017/02/05","01:00"
"3366","000018594EL000","2017-02-05 01:15:00.0",0.072,"2017/02/05","01:15"
"3367","000018594EL000","2017-02-05 01:30:00.0",0.068,"2017/02/05","01:30"
"3368","000018594EL000","2017-02-05 01:45:00.0",0.055,"2017/02/05","01:45"
"3369","000018594EL000","2017-02-05 02:00:00.0",0.079,"2017/02/05","02:00"
"3370","000018594EL000","2017-02-05 02:15:00.0",0.055,"2017/02/05","02:15"
"3371","000018594EL000","2017-02-05 02:30:00.0",0.069,"2017/02/05","02:30"
"3372","000018594EL000","2017-02-05 02:45:00.0",0.041,"2017/02/05","02:45"
"3373","000018594EL000","2017-02-05 03:00:00.0",0.037,"2017/02/05","03:00"
"3374","000018594EL000","2017-02-05 03:15:00.0",0.056,"2017/02/05","03:15"
"3375","000018594EL000","2017-02-05 03:30:00.0",0.095,"2017/02/05","03:30"
"3376","000018594EL000","2017-02-05 03:45:00.0",0.051,"2017/02/05","03:45"
"3377","000018594EL000","2017-02-05 04:00:00.0",0.08,"2017/02/05","04:00"
"3378","000018594EL000","2017-02-05 04:15:00.0",0.049,"2017/02/05","04:15"
"3379","000018594EL000","2017-02-05 04:30:00.0",0.072,"2017/02/05","04:30"
"3380","000018594EL000","2017-02-05 04:45:00.0",0.033,"2017/02/05","04:45"
"3381","000018594EL000","2017-02-05 05:00:00.0",0.04,"2017/02/05","05:00"
"3382","000018594EL000","2017-02-05 05:15:00.0",0.013,"2017/02/05","05:15"
"3383","000018594EL000","2017-02-05 05:30:00.0",0.09,"2017/02/05","05:30"
"3384","000018594EL000","2017-02-05 05:45:00.0",0.045,"2017/02/05","05:45"
"3385","000018594EL000","2017-02-05 06:00:00.0",0.079,"2017/02/05","06:00"
"3386","000018594EL000","2017-02-05 06:15:00.0",0.051,"2017/02/05","06:15"
"3387","000018594EL000","2017-02-05 06:30:00.0",0.074,"2017/02/05","06:30"
"3388","000018594EL000","2017-02-05 06:45:00.0",0.045,"2017/02/05","06:45"
"3389","000018594EL000","2017-02-05 07:00:00.0",0.057,"2017/02/05","07:00"
"3390","000018594EL000","2017-02-05 07:15:00.0",0.049,"2017/02/05","07:15"
"3391","000018594EL000","2017-02-05 07:30:00.0",0.07,"2017/02/05","07:30"
"3392","000018594EL000","2017-02-05 07:45:00.0",0.06,"2017/02/05","07:45"
"3393","000018594EL000","2017-02-05 08:00:00.0",0.157,"2017/02/05","08:00"
"3394","000018594EL000","2017-02-05 08:15:00.0",0.289,"2017/02/05","08:15"
"3395","000018594EL000","2017-02-05 08:30:00.0",0.143,"2017/02/05","08:30"
"3396","000018594EL000","2017-02-05 08:45:00.0",0.1,"2017/02/05","08:45"
"3397","000018594EL000","2017-02-05 09:00:00.0",0.223,"2017/02/05","09:00"
"3398","000018594EL000","2017-02-05 09:15:00.0",0.084,"2017/02/05","09:15"
"3399","000018594EL000","2017-02-05 09:30:00.0",0.085,"2017/02/05","09:30"
"3400","000018594EL000","2017-02-05 09:45:00.0",0.068,"2017/02/05","09:45"
"3401","000018594EL000","2017-02-05 10:00:00.0",0.337,"2017/02/05","10:00"
"3402","000018594EL000","2017-02-05 10:15:00.0",0.394,"2017/02/05","10:15"
"3403","000018594EL000","2017-02-05 10:30:00.0",0.076,"2017/02/05","10:30"
"3404","000018594EL000","2017-02-05 10:45:00.0",0.064,"2017/02/05","10:45"
"3405","000018594EL000","2017-02-05 11:00:00.0",0.046,"2017/02/05","11:00"
"3406","000018594EL000","2017-02-05 11:15:00.0",0.357,"2017/02/05","11:15"
"3407","000018594EL000","2017-02-05 11:30:00.0",0.141,"2017/02/05","11:30"
"3408","000018594EL000","2017-02-05 11:45:00.0",0.225,"2017/02/05","11:45"
"3409","000018594EL000","2017-02-05 12:00:00.0",0.31,"2017/02/05","12:00"
"3410","000018594EL000","2017-02-05 12:15:00.0",0.065,"2017/02/05","12:15"
"3411","000018594EL000","2017-02-05 12:30:00.0",0.081,"2017/02/05","12:30"
"3412","000018594EL000","2017-02-05 12:45:00.0",0.224,"2017/02/05","12:45"
"3413","000018594EL000","2017-02-05 13:00:00.0",0.369,"2017/02/05","13:00"
"3414","000018594EL000","2017-02-05 13:15:00.0",0.042,"2017/02/05","13:15"
"3415","000018594EL000","2017-02-05 13:30:00.0",0.047,"2017/02/05","13:30"
"3416","000018594EL000","2017-02-05 13:45:00.0",0.02,"2017/02/05","13:45"
"3417","000018594EL000","2017-02-05 14:00:00.0",0.077,"2017/02/05","14:00"
"3418","000018594EL000","2017-02-05 14:15:00.0",0.082,"2017/02/05","14:15"
"3419","000018594EL000","2017-02-05 14:30:00.0",0.12,"2017/02/05","14:30"
"3420","000018594EL000","2017-02-05 14:45:00.0",0.1,"2017/02/05","14:45"
"3421","000018594EL000","2017-02-05 15:00:00.0",0.064,"2017/02/05","15:00"
"3422","000018594EL000","2017-02-05 15:15:00.0",0.36,"2017/02/05","15:15"
"3423","000018594EL000","2017-02-05 15:30:00.0",0.261,"2017/02/05","15:30"
"3424","000018594EL000","2017-02-05 15:45:00.0",0.254,"2017/02/05","15:45"
"3425","000018594EL000","2017-02-05 16:00:00.0",0.156,"2017/02/05","16:00"
"3426","000018594EL000","2017-02-05 16:15:00.0",0.175,"2017/02/05","16:15"
"3427","000018594EL000","2017-02-05 16:30:00.0",0.184,"2017/02/05","16:30"
"3428","000018594EL000","2017-02-05 16:45:00.0",0.206,"2017/02/05","16:45"
"3429","000018594EL000","2017-02-05 17:00:00.0",0.207,"2017/02/05","17:00"
"3430","000018594EL000","2017-02-05 17:15:00.0",0.196,"2017/02/05","17:15"
"3431","000018594EL000","2017-02-05 17:30:00.0",0.258,"2017/02/05","17:30"
"3432","000018594EL000","2017-02-05 17:45:00.0",0.178,"2017/02/05","17:45"
"3433","000018594EL000","2017-02-05 18:00:00.0",0.139,"2017/02/05","18:00"
"3434","000018594EL000","2017-02-05 18:15:00.0",0.125,"2017/02/05","18:15"
"3435","000018594EL000","2017-02-05 18:30:00.0",0.211,"2017/02/05","18:30"
"3436","000018594EL000","2017-02-05 18:45:00.0",0.156,"2017/02/05","18:45"
"3437","000018594EL000","2017-02-05 19:00:00.0",0.22,"2017/02/05","19:00"
"3438","000018594EL000","2017-02-05 19:15:00.0",0.148,"2017/02/05","19:15"
"3439","000018594EL000","2017-02-05 19:30:00.0",0.172,"2017/02/05","19:30"
"3440","000018594EL000","2017-02-05 19:45:00.0",0.133,"2017/02/05","19:45"
"3441","000018594EL000","2017-02-05 20:00:00.0",0.163,"2017/02/05","20:00"
"3442","000018594EL000","2017-02-05 20:15:00.0",0.274,"2017/02/05","20:15"
"3443","000018594EL000","2017-02-05 20:30:00.0",0.19,"2017/02/05","20:30"
"3444","000018594EL000","2017-02-05 20:45:00.0",0.098,"2017/02/05","20:45"
"3445","000018594EL000","2017-02-05 21:00:00.0",0.087,"2017/02/05","21:00"
"3446","000018594EL000","2017-02-05 21:15:00.0",0.249,"2017/02/05","21:15"
"3447","000018594EL000","2017-02-05 21:30:00.0",0.146,"2017/02/05","21:30"
"3448","000018594EL000","2017-02-05 21:45:00.0",0.322,"2017/02/05","21:45"
"3449","000018594EL000","2017-02-05 22:00:00.0",0.136,"2017/02/05","22:00"
"3450","000018594EL000","2017-02-05 22:15:00.0",0.128,"2017/02/05","22:15"
"3451","000018594EL000","2017-02-05 22:30:00.0",0.106,"2017/02/05","22:30"
"3452","000018594EL000","2017-02-05 22:45:00.0",0.235,"2017/02/05","22:45"
